Jakosc,Powierzchnia,PowierzchniaPiwnicy,LiczbaMscGaraz,PowierzchniaGarazu,RokBudowy,LiczbaLazienek,Powierzchnia1Pietra,LiczbaPokoi,TypGarazu,DlugoscDzialkiPrzyUlicy,Sasiedztwo,Cena
7.0,2060.0,992.0,2.0,390.0,1999.0,2.0,1022.0,8.0,BuiltIn,69.0,Gilbert,214000.0
4.0,1440.0,1440.0,0.0,0.0,1977.0,2.0,1440.0,8.0,Attchd,42.0,Edwards,150000.0
5.0,1632.0,1632.0,2.0,576.0,1967.0,2.0,1632.0,8.0,Attchd,100.0,Mitchel,143000.0
6.0,1344.0,819.0,2.0,525.0,1958.0,1.0,1344.0,7.0,Basment,69.0,Timber,137500.0
5.0,1869.0,1088.0,2.0,456.0,1890.0,1.0,1188.0,7.0,Detchd,98.0,OldTown,124900.0
5.0,1144.0,1144.0,1.0,796.0,1959.0,1.0,1144.0,6.0,Attchd,70.0,NAmes,143000.0
8.0,1629.0,1616.0,3.0,808.0,2002.0,2.0,1629.0,9.0,Attchd,85.0,Timber,270000.0
7.0,1776.0,936.0,2.0,474.0,2002.0,2.0,936.0,7.0,Attchd,65.0,CollgCr,192500.0
6.0,1381.0,1161.0,2.0,676.0,1972.0,1.0,1381.0,5.0,Attchd,78.0,NWAmes,197500.0
5.0,864.0,864.0,2.0,720.0,1950.0,1.0,864.0,5.0,Detchd,60.0,NAmes,129000.0
5.0,965.0,828.0,1.0,300.0,1965.0,1.0,965.0,6.0,Detchd,60.0,SawyerW,119900.0
5.0,768.0,768.0,1.0,396.0,1972.0,1.0,768.0,5.0,Detchd,60.0,CollgCr,133900.0
5.0,1968.0,784.0,2.0,530.0,1969.0,2.0,1168.0,7.0,Attchd,69.0,Mitchel,172000.0
6.0,980.0,945.0,0.0,0.0,1975.0,2.0,980.0,4.0,Attchd,35.0,Edwards,127500.0
6.0,1958.0,979.0,2.0,492.0,1946.0,2.0,979.0,8.0,Attchd,82.0,Crawfor,145000.0
6.0,1229.0,561.0,2.0,462.0,1980.0,1.0,561.0,5.0,Attchd,24.0,Blueste,124000.0
5.0,1057.0,1057.0,2.0,576.0,1962.0,1.0,1057.0,6.0,Detchd,70.0,Sawyer,132000.0
7.0,1337.0,1337.0,2.0,531.0,2003.0,2.0,1337.0,6.0,Attchd,65.0,CollgCr,185000.0
7.0,1416.0,696.0,2.0,484.0,1999.0,2.0,696.0,6.0,Detchd,24.0,Somerst,155000.0
5.0,858.0,858.0,0.0,0.0,1958.0,1.0,858.0,4.0,Attchd,50.0,BrkSide,116500.0
6.0,2872.0,1330.0,2.0,619.0,1977.0,2.0,1542.0,11.0,Attchd,69.0,NWAmes,272000.0
6.0,1548.0,804.0,2.0,440.0,1976.0,2.0,804.0,7.0,Detchd,24.0,NPkVill,155000.0
9.0,1800.0,1800.0,2.0,702.0,2007.0,2.0,1800.0,7.0,Attchd,122.0,CollgCr,239000.0
7.0,1894.0,817.0,2.0,510.0,2002.0,2.0,824.0,8.0,BuiltIn,80.0,Timber,214900.0
6.0,1484.0,783.0,2.0,393.0,2005.0,2.0,783.0,8.0,Attchd,65.0,Gilbert,178900.0
5.0,1308.0,728.0,1.0,256.0,1940.0,1.0,976.0,7.0,Detchd,130.0,Crawfor,160000.0
5.0,1098.0,1098.0,1.0,260.0,1955.0,1.0,1098.0,6.0,Attchd,69.0,NAmes,135000.0
3.0,968.0,600.0,0.0,0.0,1910.0,1.0,600.0,6.0,Attchd,50.0,OldTown,37900.0
6.0,1095.0,588.0,1.0,264.0,1958.0,1.0,1095.0,6.0,Attchd,75.0,NAmes,140000.0
4.0,1192.0,720.0,0.0,0.0,1949.0,1.0,720.0,6.0,Attchd,60.0,NAmes,135000.0
7.0,1626.0,764.0,2.0,474.0,2003.0,2.0,764.0,6.0,BuiltIn,36.0,NridgHt,173000.0
6.0,918.0,918.0,1.0,264.0,1979.0,2.0,918.0,5.0,Attchd,55.0,SawyerW,99500.0
7.0,1428.0,1428.0,2.0,480.0,2007.0,2.0,1428.0,6.0,Attchd,95.0,Somerst,182000.0
7.0,2019.0,728.0,2.0,532.0,1910.0,1.0,1136.0,8.0,Detchd,60.0,BrkSide,167500.0
7.0,1382.0,673.0,2.0,490.0,2000.0,2.0,673.0,6.0,Detchd,69.0,Somerst,165000.0
4.0,869.0,440.0,0.0,0.0,1923.0,1.0,869.0,4.0,Attchd,51.0,BrkSide,85500.0
7.0,1241.0,1241.0,2.0,569.0,2006.0,1.0,1241.0,4.0,Attchd,35.0,Somerst,199900.0
4.0,894.0,894.0,2.0,400.0,1954.0,1.0,894.0,5.0,Detchd,68.0,Edwards,110000.0
5.0,1121.0,1121.0,2.0,480.0,1963.0,1.0,1121.0,5.0,Detchd,80.0,Sawyer,139000.0
7.0,999.0,944.0,2.0,588.0,1961.0,1.0,999.0,6.0,Attchd,69.0,NAmes,178400.0
8.0,2612.0,1225.0,3.0,676.0,1998.0,2.0,1276.0,8.0,Attchd,98.0,NoRidge,336000.0
7.0,1266.0,1266.0,2.0,388.0,2007.0,2.0,1266.0,6.0,Attchd,43.0,Blmngtn,159895.0
8.0,2290.0,1128.0,2.0,779.0,2002.0,2.0,1149.0,9.0,Attchd,69.0,CollgCr,255900.0
5.0,1734.0,0.0,2.0,539.0,1977.0,2.0,1302.0,8.0,Attchd,75.0,Mitchel,126000.0
5.0,1164.0,1164.0,1.0,240.0,1950.0,1.0,1164.0,5.0,Detchd,68.0,Edwards,125000.0
6.0,1635.0,485.0,1.0,255.0,1910.0,1.0,1001.0,5.0,Attchd,59.0,OldTown,117000.0
9.0,1940.0,1930.0,3.0,606.0,2009.0,2.0,1940.0,8.0,Attchd,83.0,NridgHt,395192.0
6.0,2030.0,848.0,2.0,551.0,1976.0,2.0,1118.0,8.0,Attchd,69.0,NWAmes,195000.0
7.0,1576.0,770.0,2.0,614.0,2006.0,2.0,778.0,6.0,Attchd,65.0,Somerst,197000.0
8.0,2392.0,1396.0,3.0,870.0,1997.0,2.0,1407.0,7.0,Attchd,82.0,NoRidge,348000.0
8.0,1742.0,916.0,2.0,424.0,1882.0,1.0,916.0,8.0,Attchd,121.0,OldTown,168000.0
6.0,1851.0,822.0,2.0,440.0,1964.0,2.0,1020.0,7.0,Attchd,80.0,NAmes,187000.0
6.0,1500.0,750.0,2.0,564.0,2005.0,2.0,750.0,6.0,Attchd,68.0,CollgCr,173900.0
10.0,1718.0,1700.0,3.0,786.0,2006.0,2.0,1718.0,7.0,Attchd,96.0,NridgHt,337500.0
4.0,1230.0,747.0,1.0,305.0,1946.0,1.0,774.0,5.0,Detchd,51.0,BrkSide,121600.0
5.0,1050.0,1050.0,1.0,368.0,1961.0,1.0,1050.0,6.0,Attchd,69.0,NAmes,136500.0
6.0,1442.0,1442.0,2.0,615.0,1970.0,2.0,1442.0,6.0,Attchd,69.0,NWAmes,185000.0
3.0,1077.0,1007.0,1.0,210.0,1922.0,1.0,1077.0,6.0,Detchd,60.0,IDOTRR,91000.0
7.0,1208.0,1187.0,2.0,632.0,2006.0,2.0,1208.0,6.0,Attchd,64.0,CollgCr,206000.0
3.0,944.0,0.0,2.0,528.0,1952.0,1.0,944.0,4.0,Detchd,74.0,Edwards,82000.0
5.0,691.0,691.0,1.0,216.0,1920.0,1.0,691.0,4.0,Detchd,60.0,OldTown,86000.0
8.0,1574.0,1574.0,3.0,824.0,2006.0,2.0,1574.0,7.0,Attchd,75.0,Somerst,232000.0
5.0,1680.0,1680.0,2.0,528.0,1976.0,2.0,1680.0,8.0,Detchd,69.0,NWAmes,136905.0
7.0,1504.0,1346.0,2.0,457.0,2005.0,2.0,1504.0,7.0,Attchd,43.0,Blmngtn,181000.0
5.0,985.0,985.0,1.0,328.0,1977.0,2.0,985.0,6.0,Attchd,65.0,CollgCr,149900.0
6.0,1657.0,1657.0,2.0,484.0,1970.0,2.0,1657.0,7.0,Attchd,69.0,NAmes,163500.0
4.0,1092.0,546.0,1.0,286.0,1970.0,1.0,546.0,6.0,Attchd,21.0,MeadowV,88000.0
7.0,1710.0,1710.0,2.0,550.0,2004.0,2.0,1710.0,7.0,Attchd,43.0,Mitchel,240000.0
5.0,1522.0,1008.0,0.0,0.0,1926.0,2.0,1008.0,7.0,Attchd,60.0,SWISU,102000.0
5.0,1271.0,720.0,1.0,312.0,1948.0,2.0,720.0,7.0,Attchd,115.0,Sawyer,135000.0
5.0,1664.0,0.0,0.0,0.0,1965.0,2.0,1664.0,8.0,Attchd,75.0,Edwards,100000.0
6.0,1502.0,602.0,1.0,180.0,1923.0,1.0,900.0,7.0,Detchd,55.0,Crawfor,165000.0
5.0,1022.0,1022.0,1.0,280.0,1910.0,1.0,1022.0,4.0,Detchd,60.0,OldTown,85000.0
6.0,1082.0,1082.0,1.0,240.0,1948.0,1.0,1082.0,5.0,Detchd,60.0,NAmes,119200.0
8.0,1665.0,810.0,2.0,528.0,2001.0,2.0,810.0,6.0,Attchd,70.0,NWAmes,227000.0
7.0,1504.0,1504.0,2.0,478.0,1996.0,2.0,1504.0,6.0,Attchd,73.0,CollgCr,203000.0
8.0,1360.0,1220.0,2.0,565.0,1984.0,1.0,1360.0,4.0,Attchd,69.0,StoneBr,187500.0
7.0,1472.0,384.0,2.0,402.0,1991.0,2.0,802.0,7.0,Attchd,69.0,Gilbert,160000.0
7.0,1506.0,1362.0,2.0,440.0,2005.0,2.0,1506.0,6.0,Attchd,43.0,Blmngtn,213490.0
4.0,1132.0,1132.0,2.0,451.0,2005.0,1.0,1132.0,5.0,Attchd,60.0,Edwards,176000.0
7.0,1220.0,1199.0,2.0,632.0,2006.0,2.0,1220.0,6.0,Attchd,64.0,CollgCr,194000.0
5.0,1248.0,912.0,1.0,160.0,1930.0,1.0,912.0,6.0,Detchd,52.0,OldTown,87000.0
7.0,1504.0,1346.0,2.0,437.0,2005.0,2.0,1504.0,7.0,Attchd,43.0,Blmngtn,191000.0
8.0,2898.0,1565.0,2.0,665.0,1976.0,2.0,2898.0,10.0,Attchd,69.0,Timber,287000.0
5.0,882.0,882.0,2.0,461.0,1972.0,1.0,882.0,5.0,Detchd,70.0,CollgCr,112500.0
5.0,1264.0,1268.0,2.0,461.0,1960.0,1.0,1264.0,6.0,Attchd,73.0,NAmes,167500.0
8.0,1646.0,1638.0,3.0,800.0,2007.0,2.0,1646.0,7.0,Attchd,71.0,Timber,293077.0
5.0,1376.0,768.0,1.0,240.0,1941.0,1.0,968.0,6.0,Attchd,79.0,NAmes,105000.0
6.0,1218.0,672.0,1.0,264.0,1972.0,1.0,672.0,7.0,Detchd,21.0,BrDale,118000.0
5.0,1928.0,686.0,0.0,0.0,1916.0,2.0,948.0,10.0,Attchd,69.0,SWISU,160000.0
7.0,3082.0,824.0,2.0,672.0,1920.0,2.0,1687.0,12.0,Basment,102.0,SWISU,197000.0
8.0,2520.0,1338.0,3.0,796.0,1993.0,2.0,1352.0,10.0,Attchd,69.0,NoRidge,310000.0
7.0,1654.0,1654.0,3.0,900.0,2002.0,2.0,1654.0,6.0,Attchd,69.0,CollgCr,230000.0
5.0,954.0,920.0,1.0,240.0,1938.0,1.0,954.0,5.0,Basment,50.0,Crawfor,119750.0
4.0,845.0,0.0,1.0,290.0,1957.0,1.0,845.0,5.0,Detchd,69.0,Edwards,84000.0
9.0,1620.0,1620.0,3.0,912.0,2007.0,2.0,1620.0,6.0,Attchd,89.0,Timber,315500.0
8.0,2263.0,1055.0,2.0,905.0,2001.0,2.0,1055.0,7.0,BuiltIn,69.0,CollgCr,287000.0
4.0,1344.0,546.0,0.0,0.0,1970.0,1.0,798.0,6.0,Attchd,21.0,MeadowV,97000.0
4.0,630.0,630.0,1.0,286.0,1970.0,1.0,630.0,3.0,Attchd,21.0,MeadowV,80000.0
5.0,1803.0,1134.0,2.0,484.0,1957.0,2.0,1803.0,8.0,Attchd,88.0,Sawyer,155000.0
6.0,1632.0,800.0,2.0,484.0,1966.0,1.0,800.0,7.0,Attchd,69.0,NWAmes,173000.0
6.0,1306.0,1306.0,2.0,624.0,2005.0,2.0,1306.0,5.0,Attchd,34.0,NridgHt,196000.0
7.0,2329.0,1475.0,2.0,514.0,1990.0,2.0,1532.0,10.0,Attchd,86.0,SawyerW,262280.0
8.0,2524.0,2524.0,2.0,542.0,1981.0,2.0,2524.0,9.0,Attchd,80.0,NWAmes,278000.0
3.0,1733.0,0.0,2.0,452.0,1955.0,2.0,1733.0,8.0,Attchd,69.0,Edwards,139600.0
9.0,2868.0,1992.0,3.0,716.0,2005.0,3.0,1992.0,11.0,BuiltIn,85.0,StoneBr,556581.0
5.0,990.0,990.0,2.0,672.0,1994.0,1.0,990.0,5.0,Detchd,57.0,CollgCr,145000.0
5.0,1771.0,0.0,2.0,336.0,1960.0,1.0,1771.0,9.0,Attchd,100.0,Mitchel,115000.0
4.0,930.0,0.0,1.0,308.0,1946.0,1.0,930.0,6.0,Detchd,60.0,Edwards,84900.0
7.0,1302.0,1302.0,2.0,436.0,2007.0,2.0,1302.0,6.0,Attchd,73.0,Gilbert,176485.0
7.0,1316.0,1316.0,2.0,440.0,2007.0,2.0,1316.0,6.0,Attchd,103.0,CollgCr,200141.0
6.0,1977.0,816.0,2.0,540.0,1964.0,1.0,1127.0,9.0,Attchd,100.0,NAmes,165000.0
5.0,1526.0,1216.0,1.0,364.0,1957.0,1.0,1526.0,7.0,Basment,68.0,Edwards,144500.0
8.0,1989.0,1065.0,2.0,586.0,2002.0,2.0,1091.0,7.0,Attchd,90.0,CollgCr,255000.0
6.0,1523.0,1193.0,2.0,478.0,1976.0,2.0,1523.0,7.0,Attchd,104.0,NWAmes,180000.0
7.0,1364.0,1364.0,2.0,484.0,2005.0,2.0,1364.0,6.0,Attchd,43.0,NridgHt,185850.0
7.0,1850.0,973.0,2.0,467.0,1994.0,2.0,979.0,7.0,BuiltIn,69.0,NoRidge,248000.0
9.0,2184.0,1104.0,3.0,836.0,2008.0,2.0,1130.0,10.0,Attchd,96.0,NridgHt,335000.0
6.0,1991.0,854.0,2.0,432.0,1932.0,1.0,1096.0,7.0,Detchd,69.0,Crawfor,220000.0
8.0,1338.0,1338.0,2.0,582.0,2001.0,2.0,1338.0,6.0,Attchd,41.0,StoneBr,213500.0
3.0,894.0,894.0,3.0,1248.0,1935.0,1.0,894.0,6.0,Detchd,120.0,IDOTRR,81000.0
5.0,2337.0,662.0,2.0,560.0,1900.0,2.0,1422.0,10.0,Detchd,85.0,OldTown,90000.0
6.0,1103.0,1103.0,2.0,440.0,1925.0,1.0,1103.0,5.0,Detchd,50.0,OldTown,110500.0
5.0,1154.0,1154.0,2.0,480.0,1966.0,1.0,1154.0,6.0,Attchd,69.0,NAmes,154000.0
7.0,2260.0,1306.0,2.0,533.0,1996.0,2.0,1306.0,7.0,Attchd,80.0,ClearCr,328000.0
6.0,1571.0,799.0,2.0,380.0,1993.0,2.0,799.0,7.0,Attchd,59.0,Gilbert,178000.0
6.0,1611.0,780.0,2.0,442.0,1964.0,1.0,798.0,7.0,Attchd,80.0,NAmes,167900.0
6.0,2521.0,942.0,2.0,576.0,1973.0,2.0,1291.0,10.0,Attchd,42.0,MeadowV,151400.0
5.0,893.0,845.0,2.0,576.0,1949.0,1.0,893.0,4.0,Detchd,60.0,NAmes,135000.0
5.0,1048.0,1048.0,1.0,286.0,1956.0,1.0,1048.0,6.0,Attchd,72.0,NAmes,135000.0
6.0,1556.0,727.0,2.0,441.0,1968.0,1.0,829.0,8.0,Attchd,78.0,NWAmes,154000.0
5.0,1456.0,810.0,1.0,280.0,1948.0,1.0,1002.0,7.0,Detchd,50.0,Edwards,91500.0
6.0,1426.0,690.0,2.0,440.0,1977.0,1.0,698.0,6.0,Attchd,75.0,Edwards,159500.0
7.0,1240.0,1240.0,3.0,826.0,2006.0,2.0,1240.0,5.0,Attchd,74.0,CollgCr,194000.0
7.0,1740.0,800.0,1.0,240.0,1940.0,1.0,960.0,6.0,Attchd,75.0,Crawfor,219500.0
5.0,1466.0,796.0,2.0,566.0,1936.0,2.0,1096.0,7.0,Attchd,60.0,OldTown,170000.0
5.0,1096.0,1096.0,1.0,299.0,1969.0,1.0,1096.0,6.0,Attchd,69.0,NAmes,138800.0
6.0,848.0,848.0,2.0,420.0,2004.0,1.0,848.0,3.0,Attchd,37.0,CollgCr,155900.0
5.0,990.0,990.0,1.0,299.0,1994.0,1.0,990.0,5.0,Attchd,65.0,CollgCr,126000.0
6.0,1258.0,1258.0,2.0,528.0,1971.0,2.0,1258.0,5.0,Attchd,80.0,NWAmes,145000.0
5.0,1040.0,1040.0,1.0,308.0,1963.0,1.0,1040.0,5.0,Attchd,75.0,Sawyer,133000.0
7.0,1459.0,1459.0,2.0,527.0,2002.0,2.0,1459.0,6.0,Attchd,70.0,CollgCr,192000.0
6.0,1251.0,1251.0,1.0,461.0,1964.0,1.0,1251.0,6.0,Attchd,80.0,NAmes,160000.0
6.0,1498.0,691.0,2.0,409.0,1995.0,2.0,691.0,6.0,Attchd,69.0,Gilbert,187500.0
6.0,996.0,936.0,2.0,564.0,1992.0,1.0,996.0,5.0,Attchd,73.0,SawyerW,147000.0
4.0,1092.0,546.0,1.0,286.0,1973.0,1.0,546.0,6.0,Attchd,69.0,MeadowV,83500.0
8.0,1953.0,1082.0,3.0,1043.0,2005.0,2.0,1082.0,9.0,Attchd,85.0,Somerst,252000.0
7.0,1709.0,970.0,2.0,380.0,2004.0,2.0,970.0,7.0,Detchd,24.0,Edwards,137500.0
8.0,1247.0,1247.0,2.0,550.0,2005.0,1.0,1247.0,4.0,Attchd,37.0,Somerst,197000.0
3.0,1040.0,0.0,2.0,400.0,1950.0,2.0,1040.0,6.0,Detchd,60.0,NAmes,92900.0
7.0,1252.0,600.0,2.0,462.0,1999.0,2.0,624.0,4.0,Detchd,24.0,Somerst,160000.0
6.0,1694.0,1181.0,2.0,576.0,1925.0,2.0,1390.0,7.0,Detchd,60.0,SWISU,136500.0
5.0,1200.0,864.0,2.0,884.0,1965.0,1.0,1200.0,6.0,Detchd,71.0,NAmes,146000.0
5.0,936.0,936.0,1.0,308.0,1956.0,1.0,936.0,4.0,Attchd,74.0,NAmes,129000.0
6.0,1314.0,1314.0,2.0,440.0,2006.0,2.0,1314.0,6.0,Attchd,78.0,CollgCr,176432.0
6.0,1355.0,684.0,0.0,0.0,1914.0,1.0,773.0,7.0,Attchd,60.0,IDOTRR,127000.0
8.0,1088.0,1074.0,2.0,461.0,1986.0,1.0,1088.0,5.0,Attchd,69.0,StoneBr,170000.0
4.0,1324.0,672.0,1.0,240.0,1936.0,1.0,757.0,6.0,Detchd,50.0,BrkSide,128000.0
7.0,1601.0,1271.0,2.0,478.0,1978.0,2.0,1601.0,7.0,Attchd,82.0,NWAmes,157000.0
2.0,438.0,290.0,1.0,246.0,1920.0,1.0,438.0,3.0,Detchd,60.0,SWISU,60000.0
5.0,950.0,950.0,1.0,280.0,1971.0,1.0,950.0,5.0,Detchd,61.0,NAmes,119500.0
5.0,1134.0,1010.0,1.0,254.0,1960.0,1.0,1134.0,6.0,Attchd,70.0,NAmes,135000.0
6.0,1194.0,655.0,2.0,539.0,1959.0,1.0,1194.0,6.0,BuiltIn,79.0,NAmes,159500.0
5.0,1302.0,630.0,2.0,440.0,1970.0,2.0,630.0,6.0,Detchd,24.0,BrDale,106000.0
8.0,2622.0,1463.0,2.0,712.0,1994.0,2.0,1500.0,9.0,Attchd,98.0,NoRidge,325000.0
7.0,1442.0,910.0,2.0,719.0,1990.0,2.0,1442.0,6.0,Attchd,114.0,SawyerW,179900.0
7.0,2021.0,868.0,2.0,422.0,2006.0,2.0,887.0,9.0,BuiltIn,168.0,Gilbert,274725.0
6.0,1690.0,924.0,2.0,463.0,2000.0,2.0,948.0,7.0,Attchd,69.0,Gilbert,181000.0
8.0,1836.0,1836.0,3.0,862.0,2004.0,2.0,1836.0,7.0,Attchd,107.0,NridgHt,280000.0
6.0,1658.0,773.0,2.0,431.0,1995.0,2.0,773.0,8.0,Attchd,69.0,Gilbert,188000.0
7.0,1964.0,803.0,2.0,483.0,1976.0,2.0,1098.0,8.0,Attchd,80.0,NWAmes,205000.0
5.0,816.0,816.0,1.0,308.0,1957.0,1.0,816.0,5.0,Detchd,73.0,NAmes,129900.0
5.0,1008.0,1008.0,1.0,240.0,1953.0,1.0,1008.0,6.0,Attchd,66.0,NAmes,134500.0
5.0,833.0,833.0,1.0,326.0,1954.0,1.0,833.0,4.0,Detchd,90.0,OldTown,117000.0
8.0,1734.0,1734.0,3.0,928.0,2007.0,2.0,1734.0,7.0,Attchd,93.0,NridgHt,318000.0
8.0,1419.0,408.0,2.0,527.0,2002.0,2.0,779.0,7.0,BuiltIn,69.0,Gilbert,184100.0
5.0,894.0,894.0,2.0,450.0,1967.0,1.0,894.0,5.0,Attchd,57.0,Sawyer,130000.0
5.0,1601.0,533.0,1.0,300.0,1958.0,1.0,1021.0,6.0,BuiltIn,85.0,Sawyer,140000.0
5.0,1040.0,1040.0,1.0,286.0,1959.0,1.0,1040.0,6.0,Attchd,70.0,NAmes,133700.0
6.0,1012.0,1012.0,1.0,308.0,1920.0,1.0,1012.0,6.0,Detchd,59.0,IDOTRR,118400.0
7.0,1552.0,1552.0,3.0,782.0,2005.0,2.0,1552.0,7.0,Attchd,84.0,CollgCr,212900.0
4.0,960.0,672.0,1.0,288.0,1956.0,1.0,960.0,5.0,Basment,69.0,Edwards,112000.0
5.0,698.0,698.0,0.0,0.0,1947.0,1.0,698.0,4.0,Attchd,50.0,Edwards,118000.0
7.0,1482.0,384.0,2.0,392.0,1992.0,2.0,812.0,7.0,Attchd,69.0,Gilbert,163900.0
4.0,1005.0,1005.0,2.0,672.0,1955.0,1.0,1005.0,5.0,Detchd,60.0,NAmes,115000.0
7.0,1555.0,1373.0,3.0,660.0,2007.0,2.0,1555.0,7.0,Attchd,53.0,Blmngtn,174000.0
7.0,1530.0,1530.0,3.0,630.0,2004.0,2.0,1530.0,7.0,Attchd,182.0,Gilbert,259000.0
7.0,1959.0,847.0,2.0,434.0,2004.0,2.0,847.0,8.0,BuiltIn,59.0,Gilbert,215000.0
5.0,936.0,936.0,2.0,672.0,1980.0,1.0,936.0,4.0,Detchd,60.0,OldTown,140000.0
4.0,1981.0,1122.0,2.0,576.0,1928.0,2.0,1328.0,7.0,Detchd,65.0,SWISU,135000.0
5.0,974.0,974.0,0.0,0.0,1991.0,1.0,974.0,5.0,Attchd,63.0,Mitchel,93500.0
6.0,2210.0,1008.0,1.0,205.0,1880.0,2.0,1178.0,8.0,Detchd,90.0,OldTown,117500.0
8.0,2020.0,1128.0,2.0,466.0,1995.0,2.0,1142.0,8.0,Attchd,80.0,SawyerW,239500.0
6.0,1600.0,916.0,2.0,460.0,1997.0,2.0,916.0,7.0,Attchd,57.0,Gilbert,169000.0
6.0,986.0,960.0,1.0,180.0,1926.0,1.0,986.0,5.0,Detchd,60.0,BrkSide,102000.0
6.0,1252.0,1032.0,1.0,288.0,1950.0,1.0,1032.0,6.0,Attchd,80.0,NAmes,119000.0
5.0,1020.0,780.0,0.0,0.0,1875.0,1.0,780.0,6.0,Attchd,54.0,Sawyer,94000.0
6.0,1567.0,1567.0,2.0,714.0,1977.0,2.0,1567.0,5.0,Attchd,69.0,Mitchel,196000.0
5.0,1167.0,915.0,2.0,495.0,1920.0,1.0,1167.0,6.0,Detchd,98.0,BrkSide,144000.0
5.0,952.0,952.0,2.0,840.0,1951.0,1.0,952.0,4.0,Detchd,60.0,NAmes,139000.0
5.0,1868.0,780.0,2.0,484.0,1976.0,2.0,1088.0,9.0,Attchd,69.0,NWAmes,197500.0
8.0,2828.0,1466.0,3.0,1052.0,2006.0,3.0,1466.0,11.0,BuiltIn,77.0,CollgCr,424870.0
5.0,1006.0,1006.0,0.0,0.0,1959.0,1.0,1006.0,5.0,Attchd,69.0,Sawyer,80000.0
4.0,924.0,672.0,1.0,280.0,1941.0,1.0,672.0,5.0,Detchd,60.0,Edwards,80000.0
5.0,1576.0,1042.0,1.0,225.0,1928.0,1.0,1042.0,8.0,Detchd,52.0,BrkSide,149000.0
6.0,1298.0,1298.0,2.0,403.0,1985.0,2.0,1298.0,5.0,Attchd,69.0,SawyerW,180000.0
7.0,1564.0,704.0,1.0,234.0,1941.0,1.0,860.0,7.0,Attchd,75.0,Crawfor,174500.0
7.0,1111.0,572.0,1.0,288.0,1926.0,1.0,572.0,5.0,Detchd,69.0,OldTown,116900.0
7.0,1482.0,650.0,2.0,324.0,1920.0,1.0,832.0,7.0,Detchd,50.0,OldTown,143000.0
6.0,932.0,932.0,1.0,306.0,1950.0,1.0,932.0,4.0,Attchd,57.0,NAmes,124000.0
5.0,1466.0,1466.0,2.0,528.0,1959.0,1.0,1466.0,6.0,Attchd,134.0,Edwards,149900.0
6.0,1811.0,1073.0,2.0,470.0,1956.0,1.0,1811.0,6.0,Attchd,90.0,Crawfor,230000.0
6.0,816.0,816.0,1.0,432.0,1930.0,1.0,816.0,5.0,Detchd,69.0,IDOTRR,120500.0
7.0,1820.0,864.0,2.0,492.0,1965.0,1.0,902.0,8.0,Attchd,69.0,NAmes,201800.0
5.0,1437.0,1437.0,2.0,528.0,1976.0,2.0,1437.0,6.0,Attchd,90.0,Veenker,218000.0
5.0,1265.0,1219.0,2.0,502.0,1965.0,2.0,1265.0,6.0,Attchd,85.0,NAmes,179900.0
7.0,1314.0,1314.0,2.0,626.0,2007.0,2.0,1314.0,6.0,Attchd,34.0,NridgHt,230000.0
8.0,1580.0,1580.0,3.0,830.0,2007.0,2.0,1580.0,7.0,Attchd,92.0,Somerst,235128.0
6.0,1876.0,901.0,2.0,540.0,1974.0,2.0,943.0,8.0,Attchd,76.0,NWAmes,185000.0
6.0,1456.0,855.0,2.0,440.0,1978.0,2.0,855.0,7.0,Attchd,24.0,NPkVill,146000.0
6.0,1640.0,1296.0,2.0,924.0,1954.0,1.0,1640.0,7.0,Detchd,69.0,Crawfor,224000.0
5.0,894.0,894.0,2.0,450.0,1968.0,1.0,894.0,5.0,Attchd,109.0,Sawyer,129000.0
4.0,1258.0,1198.0,2.0,400.0,1969.0,0.0,1258.0,6.0,CarPort,60.0,Sawyer,108959.0
5.0,1432.0,1360.0,2.0,588.0,1978.0,1.0,1432.0,5.0,Attchd,69.0,Veenker,194000.0
7.0,1502.0,1502.0,2.0,644.0,2009.0,2.0,1502.0,7.0,Attchd,79.0,NridgHt,233170.0
8.0,1694.0,1694.0,3.0,776.0,2008.0,2.0,1694.0,7.0,Attchd,64.0,CollgCr,245350.0
6.0,1671.0,959.0,2.0,472.0,2000.0,2.0,959.0,7.0,Attchd,58.0,Gilbert,173000.0
6.0,2108.0,1127.0,2.0,540.0,1935.0,2.0,1236.0,7.0,Basment,120.0,Edwards,235000.0
10.0,3627.0,1930.0,3.0,807.0,1995.0,3.0,1831.0,10.0,Attchd,118.0,NoRidge,625000.0
6.0,1118.0,1096.0,1.0,358.0,1977.0,1.0,1118.0,6.0,Attchd,76.0,Mitchel,171000.0
6.0,1261.0,1261.0,2.0,433.0,1958.0,1.0,1261.0,6.0,Attchd,76.0,NAmes,163000.0
7.0,1250.0,625.0,2.0,625.0,2006.0,2.0,625.0,5.0,Detchd,35.0,Somerst,171900.0
5.0,3086.0,1598.0,0.0,0.0,1946.0,3.0,1636.0,12.0,Attchd,138.0,ClearCr,200500.0
6.0,2345.0,952.0,2.0,360.0,1932.0,2.0,1170.0,9.0,Detchd,80.0,Crawfor,239000.0
8.0,2872.0,1683.0,2.0,541.0,1992.0,2.0,2129.0,9.0,Attchd,85.0,NoRidge,285000.0
5.0,923.0,876.0,1.0,264.0,1984.0,1.0,923.0,5.0,Attchd,37.0,Mitchel,119500.0
